"Wavelength","2103 3","2104 3","2106 3","2108 3","2111 3","2113 3","2116 3","2117 3","2118 3","2120 3","2121 3","2123 3","2125 3","2126 3","2127 3","2133 3","2134 3","2135 3","2141 3","2145 3","2151 3","2152 3","2155 3","2157 3","2159 3","2160 3","2161 3","2162 3","2166 3","2167 3","2168 3","2170 3","2174 3","2178 3","2180 3","2181 3","2183 3","2184 3","2187 3","2188 3","2191 3","2192 3","2194 3","2195 3","2196 3","2197 3","2203 3","2208 3","2209 3","2210 3","2213 3","2214 3","2215 3","2216 3","2221 3","2222 3","2224 3","2226 3","2227 3","2230 3","2231 3","2233 3","2235 3","2236 3","2239 3","2241 3","2242 3","2246 3","2252 3","2254 3","2255 3","2257 3","2262 3","2263 3","2265 3","2271 3","2275 3","2276 3","2280 3","2285 3","2297 3","2298 3","2301 3","2307 3","2314 3","2318 3"
"2014","0.05503240","0.06435914","0.05077182","0.06281920","0.06091329","0.07206649","0.04996502","0.05602686","0.05504442","0.05708216","0.08822524","0.06571151","0.05781452","0.05861972","0.04730222","0.06383293","0.06155066","0.06689916","0.04484903","0.05330400","0.08851060","0.06740232","0.05243982","0.05200712","0.05453917","0.06817382","0.06189781","0.07478219","0.05923595","0.08704161","0.05155095","0.05977817","0.08000695","0.05338279","0.06127206","0.05107086","0.06035381","0.06799837","0.05543024","0.06064052","0.05490123","0.04406414","0.04944048","0.05245374","0.05694389","0.05693843","0.04967736","0.06201068","0.06259563","0.05107752","0.08241781","0.05638405","0.06106519","0.04928810","0.05328072","0.07212872","0.06318379","0.05869932","0.07528808","0.07594497","0.05773057","0.06206460","0.05695308","0.07374246","0.05918367","0.06557218","0.05979764","0.07076890","0.05414620","0.05594042","0.06480965","0.06883843","0.06430806","0.07336711","0.06689972","0.06666659","0.05853254","0.06869056","0.06901089","0.07583342","0.05924710","0.06247254","0.06129314","0.06067567","0.05657841","0.06735747"
"2015","0.05567696","0.06503702","0.05137252","0.06339969","0.06159237","0.07279611","0.05059426","0.05665085","0.05570288","0.05775891","0.08894574","0.06635708","0.05852585","0.05926679","0.04789607","0.06455442","0.06228013","0.06758095","0.04542666","0.05388751","0.08919040","0.06809185","0.05312323","0.05268789","0.05520835","0.06890581","0.06259479","0.07537995","0.05986868","0.08789145","0.05220187","0.06046629","0.08065952","0.05406211","0.06197245","0.05170370","0.06097354","0.06871429","0.05609207","0.06133661","0.05555482","0.04461305","0.05005860","0.05306365","0.05764015","0.05765098","0.05029987","0.06266025","0.06329409","0.05172924","0.08300208","0.05693371","0.06177876","0.04989280","0.05390259","0.07292085","0.06390748","0.05935097","0.07596250","0.07672736","0.05840554","0.06282637","0.05758389","0.07444167","0.05988941","0.06620876","0.06041746","0.07146471","0.05483900","0.05662055","0.06550824","0.06956908","0.06499213","0.07415392","0.06760933","0.06741137","0.05917134","0.06941469","0.06975491","0.07654257","0.05994558","0.06318024","0.06200918","0.06124521","0.05719515","0.06809024"
"2016","0.05632176","0.06570977","0.05197320","0.06397926","0.06227395","0.07352303","0.05122191","0.05727672","0.05636446","0.05843346","0.08967110","0.06700983","0.05923850","0.05991312","0.04848756","0.06527144","0.06300830","0.06826226","0.04600569","0.05447651","0.08986626","0.06878472","0.05380563","0.05337243","0.05587943","0.06964121","0.06329611","0.07597636","0.06049903","0.08873528","0.05284834","0.06115971","0.08131167","0.05474043","0.06267479","0.05233962","0.06159663","0.06942966","0.05675829","0.06203388","0.05620899","0.04515820","0.05067408","0.05367176","0.05833491","0.05836055","0.05092428","0.06331155","0.06398991","0.05237930","0.08358327","0.05747460","0.06249250","0.05049771","0.05452387","0.07370362","0.06462881","0.06000017","0.07663592","0.07750453","0.05907943","0.06359186","0.05821712","0.07513608","0.06059565","0.06684323","0.06103749","0.07216053","0.05553422","0.05730659","0.06620673","0.07029789","0.06567450","0.07494059","0.06831811","0.06815965","0.05980821","0.07013792","0.07049806","0.07724949","0.06064963","0.06388847","0.06271936","0.06180960","0.05781455","0.06882180"
"2017","0.05696516","0.06638299","0.05257687","0.06455743","0.06296077","0.07425157","0.05184998","0.05790479","0.05702829","0.05910335","0.09039817","0.06767029","0.05994827","0.06056132","0.04908084","0.06598860","0.06373468","0.06894222","0.04658418","0.05506675","0.09053513","0.06947725","0.05448625","0.05405669","0.05655067","0.07037938","0.06400330","0.07657174","0.06113441","0.08957533","0.05349817","0.06185139","0.08196416","0.05541708","0.06337659","0.05297949","0.06221747","0.07014018","0.05742034","0.06273726","0.05685863","0.04570824","0.05128803","0.05428366","0.05903456","0.05907395","0.05154821","0.06396122","0.06468820","0.05303126","0.08416230","0.05801276","0.06320333","0.05110760","0.05514817","0.07448025","0.06535116","0.06065297","0.07730986","0.07828043","0.05975291","0.06436017","0.05885212","0.07583548","0.06130443","0.06747648","0.06165296","0.07285264","0.05623069","0.05799942","0.06689965","0.07101844","0.06635735","0.07572664","0.06901956","0.06890724","0.06044370","0.07086203","0.07123878","0.07795442","0.06136210","0.06459766","0.06343134","0.06237245","0.05843192","0.06955108"
"2018","0.05761468","0.06706144","0.05318557","0.06514048","0.06365241","0.07498638","0.05248184","0.05853701","0.05769382","0.05977744","0.09112358","0.06833232","0.06066231","0.06121468","0.04968119","0.06671028","0.06447044","0.06962990","0.04716654","0.05566182","0.09121427","0.07017289","0.05517327","0.05474410","0.05722545","0.07112308","0.06471124","0.07716926","0.06177391","0.09041893","0.05415200","0.06255048","0.08262159","0.05609991","0.06407805","0.05362379","0.06283474","0.07085054","0.05808521","0.06344274","0.05751277","0.04626497","0.05190467","0.05490050","0.05973901","0.05979481","0.05217925","0.06461671","0.06538730","0.05369433","0.08474754","0.05855070","0.06392313","0.05172051","0.05577311","0.07526061","0.06607911","0.06130682","0.07798203","0.07906671","0.06043459","0.06513640","0.05949092","0.07654046","0.06201827","0.06811454","0.06226967","0.07354664","0.05693010","0.05869534","0.06759528","0.07173791","0.06704473","0.07651779","0.06971971","0.06965903","0.06108418","0.07159393","0.07197936","0.07865893","0.06207336","0.06531333","0.06414940","0.06293883","0.05905182","0.07028204"
"2019","0.05826795","0.06773628","0.05380172","0.06571939","0.06434266","0.07572383","0.05312201","0.05916784","0.05836301","0.06045573","0.09184524","0.06899711","0.06137839","0.06186985","0.05028141","0.06743405","0.06520525","0.07032394","0.04774889","0.05625946","0.09189332","0.07086894","0.05586182","0.05543701","0.05790710","0.07186698","0.06541531","0.07777153","0.06240682","0.09125876","0.05480307","0.06325852","0.08328037","0.05678456","0.06478564","0.05426927","0.06346102","0.07156488","0.05875403","0.06414547","0.05816817","0.04682556","0.05252515","0.05551784","0.06044142","0.06051758","0.05281639","0.06528259","0.06607526","0.05435451","0.08533017","0.05908984","0.06465105","0.05233246","0.05639649","0.07603965","0.06681558","0.06195478","0.07865069","0.07985173","0.06111884","0.06591795","0.06013447","0.07724523","0.06273469","0.06875510","0.06288523","0.07424136","0.05763142","0.05938741","0.06829685","0.07245716","0.06773458","0.07730574","0.07042874","0.07040991","0.06172414","0.07231921","0.07272129","0.07936340","0.06278697","0.06603136","0.06487295","0.06350638","0.05967221","0.07101741"
"2020","0.05891500","0.06840395","0.05441209","0.06629209","0.06502436","0.07645197","0.05375836","0.05979271","0.05902574","0.06112527","0.09255933","0.06965392","0.06208698","0.06252018","0.05088053","0.06814946","0.06592670","0.07100742","0.04832704","0.05684817","0.09255993","0.07155416","0.05654403","0.05612281","0.05857994","0.07259735","0.06611426","0.07837009","0.06303257","0.09209246","0.05545331","0.06395111","0.08393085","0.05746244","0.06548758","0.05490812","0.06408344","0.07226826","0.05941541","0.06484151","0.05881590","0.04738356","0.05314488","0.05613490","0.06113628","0.06123610","0.05344843","0.06594023","0.06675203","0.05500793","0.08590455","0.05963082","0.06537711","0.05294238","0.05701501","0.07681177","0.06754346","0.06260494","0.07931195","0.08062518","0.06179016","0.06668754","0.06076877","0.07794251","0.06344797","0.06938966","0.06349393","0.07492509","0.05832720","0.06006885","0.06898932","0.07316301","0.06841737","0.07808684","0.07113340","0.07115042","0.06235782","0.07303383","0.07345490","0.08005755","0.06349630","0.06674326","0.06559237","0.06407132","0.06028228","0.07174323"
"2021","0.05956392","0.06907348","0.05502231","0.06686586","0.06570021","0.07717505","0.05438958","0.06042163","0.05968689","0.06179530","0.09327426","0.07030258","0.06280104","0.06316932","0.05148268","0.06886025","0.06665288","0.07168526","0.04891060","0.05743525","0.09323135","0.07223872","0.05722860","0.05680562","0.05924923","0.07332560","0.06681618","0.07896589","0.06365962","0.09292861","0.05610424","0.06464146","0.08458036","0.05814156","0.06618607","0.05554472","0.06470228","0.07296703","0.06007691","0.06553457","0.05946880","0.04794042","0.05376371","0.05675455","0.06183036","0.06195181","0.05407617","0.06659260","0.06742583","0.05566727","0.08648083","0.06017228","0.06610355","0.05355309","0.05763296","0.07758343","0.06827008","0.06326131","0.07996832","0.08140004","0.06245824","0.06745363","0.06139970","0.07863677","0.06416633","0.07002204","0.06410511","0.07561116","0.05902274","0.06074765","0.06968070","0.07386702","0.06909893","0.07887135","0.07183387","0.07189134","0.06299526","0.07375037","0.07418669","0.08074818","0.06420291","0.06745363","0.06630813","0.06463529","0.06089591","0.07246541"
"2022","0.06021277","0.06974544","0.05563745","0.06744030","0.06637507","0.07789919","0.05502524","0.06105283","0.06035269","0.06247030","0.09398678","0.07094723","0.06351697","0.06381482","0.05208662","0.06957397","0.06738157","0.07236160","0.04949663","0.05802617","0.09390265","0.07292591","0.05791210","0.05749288","0.05992247","0.07405630","0.06752366","0.07956031","0.06428634","0.09375932","0.05675254","0.06533729","0.08522914","0.05882325","0.06688897","0.05618258","0.06532101","0.07366950","0.06074286","0.06622911","0.06012388","0.04849694","0.05438348","0.05737317","0.06252958","0.06267048","0.05470175","0.06724639","0.06809457","0.05632658","0.08704974","0.06071377","0.06683000","0.05416400","0.05825651","0.07835536","0.06900068","0.06391600","0.08062685","0.08217541","0.06312850","0.06822215","0.06203162","0.07933062","0.06488489","0.07065536","0.06471539","0.07629937","0.05972044","0.06143145","0.07037254","0.07457617","0.06978732","0.07965082","0.07253379","0.07263342","0.06363262","0.07446608","0.07492217","0.08144029","0.06491298","0.06816286","0.06702156","0.06519455","0.06151643","0.07319005"
"2023","0.06085764","0.07041736","0.05624603","0.06801898","0.06705074","0.07862009","0.05566340","0.06168767","0.06101475","0.06314007","0.09469340","0.07158811","0.06422795","0.06445834","0.05269172","0.07028761","0.06810685","0.07303425","0.05008374","0.05861377","0.09456628","0.07361194","0.05859465","0.05818108","0.06058987","0.07478384","0.06823467","0.08015239","0.06491402","0.09458346","0.05740516","0.06602531","0.08587465","0.05950295","0.06758926","0.05681999","0.06593228","0.07436861","0.06140979","0.06692419","0.06077549","0.04905535","0.05500214","0.05799390","0.06322698","0.06339211","0.05533054","0.06789149","0.06875824","0.05698265","0.08761396","0.06125222","0.06754964","0.05477561","0.05887854","0.07912594","0.06972389","0.06457433","0.08128311","0.08294744","0.06380119","0.06898879","0.06266104","0.08002347","0.06559487","0.07128358","0.06532017","0.07698151","0.06042015","0.06212160","0.07106081","0.07527967","0.07047112","0.08043185","0.07323050","0.07337276","0.06426412","0.07517742","0.07565468","0.08212957","0.06562440","0.06886673","0.06773311","0.06574808","0.06213280","0.07391370"
"2024","0.06150534","0.07109129","0.05685918","0.06860315","0.06772938","0.07934555","0.05630333","0.06232702","0.06167720","0.06381083","0.09540044","0.07223149","0.06494216","0.06510733","0.05329890","0.07100593","0.06884212","0.07371191","0.05067580","0.05919942","0.09523351","0.07429908","0.05928246","0.05887252","0.06126063","0.07551387","0.06894933","0.08074735","0.06554288","0.09541069","0.05805940","0.06671450","0.08652100","0.06018565","0.06828703","0.05746059","0.06654158","0.07506476","0.06207594","0.06762206","0.06143121","0.04961916","0.05562117","0.05861651","0.06392674","0.06411445","0.05596633","0.06853561","0.06942118","0.05764540","0.08818247","0.06178901","0.06826796","0.05539415","0.05949991","0.07989726","0.07044996","0.06523242","0.08193731","0.08372131","0.06448173","0.06975913","0.06329298","0.08071877","0.06630825","0.07190888","0.06592552","0.07766860","0.06112310","0.06281617","0.07175595","0.07598542","0.07115245","0.08121824","0.07393003","0.07411531","0.06489941","0.07589152","0.07638811","0.08281941","0.06634083","0.06957115","0.06845039","0.06630850","0.06275046","0.07464068"
"2025","0.06214871","0.07175673","0.05747284","0.06917887","0.06840263","0.08006687","0.05693902","0.06295989","0.06233508","0.06447795","0.09610105","0.07287126","0.06565243","0.06575377","0.05390293","0.07172072","0.06957179","0.07438369","0.05126193","0.05978522","0.09589449","0.07498100","0.05996642","0.05955817","0.06193340","0.07623982","0.06965625","0.08133981","0.06616350","0.09622865","0.05870627","0.06740017","0.08716293","0.06086329","0.06897998","0.05810001","0.06714328","0.07575630","0.06273851","0.06831314","0.06208173","0.05017834","0.05623827","0.05923582","0.06462323","0.06483304","0.05659619","0.06917883","0.07007741","0.05830577","0.08874343","0.06231610","0.06898581","0.05600620","0.06011594","0.08066057","0.07117292","0.06588047","0.08258529","0.08448918","0.06515538","0.07052181","0.06391980","0.08140735","0.06701754","0.07253120","0.06653143","0.07835001","0.06182049","0.06350455","0.07244635","0.07668323","0.07182942","0.08199154","0.07462671","0.07485621","0.06552950","0.07660108","0.07711581","0.08350205","0.06705320","0.07027275","0.06916075","0.06686978","0.06336721","0.07535800"
"2026","0.06279373","0.07241978","0.05809108","0.06975637","0.06908187","0.08079527","0.05757954","0.06359478","0.06299325","0.06514686","0.09679734","0.07351274","0.06636441","0.06640806","0.05450719","0.07244452","0.07030829","0.07506199","0.05184835","0.06037558","0.09655609","0.07566668","0.06065712","0.06024763","0.06261593","0.07697088","0.07036196","0.08193787","0.06678167","0.09704375","0.05935141","0.06809133","0.08780749","0.06154097","0.06967524","0.05874728","0.06773955","0.07645118","0.06340190","0.06900776","0.06273054","0.05074119","0.05686041","0.05985743","0.06532422","0.06555649","0.05722962","0.06982710","0.07073085","0.05896960","0.08930048","0.06283700","0.06970776","0.05661934","0.06073051","0.08142377","0.07190117","0.06652179","0.08323237","0.08525720","0.06583944","0.07128342","0.06454720","0.08209519","0.06772713","0.07315307","0.06713995","0.07902997","0.06251675","0.06419333","0.07314132","0.07738043","0.07250663","0.08276001","0.07532917","0.07559979","0.06615500","0.07731053","0.07784508","0.08418713","0.06776851","0.07097555","0.06987526","0.06743960","0.06398556","0.07607378"
"2027","0.06343808","0.07308408","0.05870935","0.07033035","0.06975486","0.08151301","0.05821917","0.06422831","0.06364895","0.06581448","0.09749611","0.07415237","0.06707577","0.06705195","0.05511433","0.07315815","0.07103597","0.07573185","0.05243714","0.06096320","0.09721425","0.07634922","0.06134347","0.06093354","0.06329078","0.07769589","0.07106738","0.08253106","0.06740255","0.09785744","0.06000187","0.06877568","0.08844876","0.06222164","0.07036636","0.05938860","0.06833929","0.07714097","0.06406837","0.06969560","0.06338266","0.05130417","0.05748002","0.06047839","0.06602207","0.06627570","0.05786248","0.07047054","0.07138267","0.05963170","0.08985935","0.06335918","0.07042938","0.05723116","0.06134562","0.08218573","0.07262478","0.06716898","0.08387645","0.08602510","0.06651209","0.07204851","0.06517492","0.08278436","0.06843534","0.07377620","0.06774703","0.07970971","0.06321809","0.06488487","0.07383006","0.07807462","0.07318287","0.08353135","0.07602785","0.07634359","0.06679005","0.07801937","0.07857104","0.08486453","0.06848280","0.07167903","0.07058664","0.06800193","0.06460735","0.07678702"
"2028","0.06408132","0.07374557","0.05932986","0.07089892","0.07042446","0.08222440","0.05885589","0.06485857","0.06429981","0.06647969","0.09819533","0.07479136","0.06778812","0.06769240","0.05572241","0.07386755","0.07176129","0.07639719","0.05302504","0.06154870","0.09786913","0.07702670","0.06202685","0.06161558","0.06396489","0.07841681","0.07176992","0.08312325","0.06802042","0.09866788","0.06065116","0.06945322","0.08908707","0.06290214","0.07105272","0.06002773","0.06893835","0.07782526","0.06473338","0.07037795","0.06403641","0.05186580","0.05809699","0.06109783","0.06671728","0.06699171","0.05849516","0.07111234","0.07203117","0.06029312","0.09041774","0.06387602","0.07115076","0.05784115","0.06195836","0.08294367","0.07334528","0.06781429","0.08451546","0.08679020","0.06717628","0.07281136","0.06580042","0.08347137","0.06914299","0.07439803","0.06835498","0.08038903","0.06391958","0.06557446","0.07451748","0.07876462","0.07385597","0.08429953","0.07672494","0.07708982","0.06742980","0.07872839","0.07929369","0.08553448","0.06919601","0.07238292","0.07129480","0.06856667","0.06523038","0.07749548"
"2029","0.06471559","0.07439736","0.05994431","0.07145880","0.07107915","0.08292769","0.05948484","0.06548140","0.06494660","0.06713789","0.09888285","0.07541933","0.06848674","0.06832243","0.05632400","0.07456413","0.07247248","0.07704719","0.05360608","0.06213052","0.09851305","0.07769682","0.06270012","0.06228816","0.06463169","0.07912759","0.07246510","0.08370250","0.06863046","0.09946501","0.06129226","0.07012430","0.08971510","0.06357394","0.07173018","0.06065900","0.06952427","0.07849983","0.06539342","0.07104894","0.06468069","0.05241898","0.05870784","0.06171139","0.06740570","0.06770009","0.05911373","0.07174336","0.07267027","0.06095002","0.09096535","0.06438544","0.07186457","0.05844166","0.06256366","0.08368856","0.07405629","0.06845055","0.08514715","0.08754790","0.06782921","0.07356587","0.06641812","0.08414955","0.06984040","0.07501212","0.06895850","0.08105980","0.06461459","0.06625999","0.07518988","0.07944237","0.07452030","0.08505238","0.07741040","0.07782608","0.06805911","0.07942616","0.08000479","0.08619466","0.06990301","0.07307605","0.07198967","0.06911796","0.06584983","0.07819187"
"2030","0.06534938","0.07505029","0.06055548","0.07202630","0.07173355","0.08362883","0.06011791","0.06610952","0.06560051","0.06779707","0.09956645","0.07604646","0.06918311","0.06894616","0.05692794","0.07525975","0.07317683","0.07769722","0.05419140","0.06271040","0.09915623","0.07837124","0.06337717","0.06296159","0.06529289","0.07983845","0.07315948","0.08427995","0.06924486","0.10026117","0.06193931","0.07080092","0.09034349","0.06424837","0.07240633","0.06128705","0.07011033","0.07917518","0.06605829","0.07172015","0.06532243","0.05297701","0.05931982","0.06232570","0.06809163","0.06840112","0.05973743","0.07237115","0.07330509","0.06160746","0.09151188","0.06490076","0.07257441","0.05904613","0.06317099","0.08443913","0.07476782","0.06909178","0.08577664","0.08830281","0.06848690","0.07432660","0.06703861","0.08482918","0.07053732","0.07562750","0.06955599","0.08172458","0.06531422","0.06694998","0.07586211","0.08011983","0.07518784","0.08580996","0.07809622","0.07855580","0.06868808","0.08012108","0.08071538","0.08685473","0.07061022","0.07376881","0.07268736","0.06965857","0.06646983","0.07889117"
"2031","0.06599128","0.07570659","0.06117288","0.07259849","0.07239195","0.08432984","0.06075746","0.06674327","0.06625861","0.06846159","0.10024756","0.07667857","0.06988539","0.06957936","0.05753593","0.07595978","0.07388428","0.07834767","0.05478172","0.06329405","0.09980197","0.07904495","0.06405811","0.06364350","0.06595626","0.08055206","0.07386238","0.08486394","0.06985543","0.10105549","0.06259047","0.07148431","0.09097115","0.06493004","0.07308130","0.06191645","0.07069909","0.07985129","0.06672482","0.07239694","0.06596676","0.05354149","0.05993693","0.06294227","0.06878090","0.06910579","0.06037434","0.07300001","0.07394036","0.06226910","0.09206012","0.06542032","0.07329218","0.05965855","0.06378385","0.08519102","0.07548453","0.06973513","0.08640685","0.08905659","0.06914784","0.07509307","0.06766551","0.08551479","0.07124055","0.07624618","0.07014992","0.08239537","0.06601577","0.06764678","0.07654142","0.08080345","0.07585772","0.08657362","0.07878488","0.07928789","0.06932017","0.08081683","0.08143207","0.08751942","0.07132067","0.07446616","0.07339532","0.07020342","0.06709423","0.07959676"
"2032","0.06662718","0.07635311","0.06178940","0.07316750","0.07304545","0.08503165","0.06138924","0.06737190","0.06691439","0.06912315","0.10092107","0.07730768","0.07058216","0.07022178","0.05813958","0.07665227","0.07458860","0.07899442","0.05536812","0.06387408","0.10044510","0.07971027","0.06473842","0.06432005","0.06661610","0.08126425","0.07456074","0.08544318","0.07045600","0.10184028","0.06323110","0.07216897","0.09159485","0.06560753","0.07375464","0.06254437","0.07127401","0.08052244","0.06738406","0.07306586","0.06660028","0.05410202","0.06055107","0.06355572","0.06946927","0.06980768","0.06100871","0.07362411","0.07456688","0.06293513","0.09260006","0.06592926","0.07400764","0.06027145","0.06439202","0.08592924","0.07619524","0.07036621","0.08702990","0.08980282","0.06980346","0.07584707","0.06829044","0.08619304","0.07193919","0.07685609","0.07074696","0.08306294","0.06671324","0.06833688","0.07721271","0.08147521","0.07652268","0.08732607","0.07947194","0.08001642","0.06994100","0.08150892","0.08214397","0.08817976","0.07202603","0.07515784","0.07409754","0.07075065","0.06770944","0.08029187"
"2033","0.06725690","0.07699537","0.06240310","0.07373332","0.07369588","0.08573077","0.06201581","0.06799752","0.06756724","0.06978269","0.10159170","0.07793506","0.07128008","0.07085693","0.05874316","0.07734062","0.07529044","0.07964015","0.05595018","0.06445143","0.10108782","0.08037697","0.06542140","0.06499528","0.06727386","0.08197250","0.07525376","0.08602081","0.07105242","0.10261973","0.06386761","0.07285224","0.09221649","0.06628402","0.07442502","0.06317428","0.07184696","0.08119189","0.06804271","0.07373194","0.06723319","0.05466308","0.06116097","0.06417037","0.07015091","0.07050492","0.06163932","0.07424848","0.07518568","0.06359936","0.09313366","0.06643215","0.07471664","0.06088277","0.06499792","0.08666516","0.07690111","0.07099581","0.08764895","0.09054155","0.07045814","0.07659954","0.06890996","0.08686686","0.07263771","0.07746499","0.07134321","0.08372232","0.06740802","0.06901781","0.07788167","0.08214327","0.07718688","0.08807289","0.08015466","0.08074113","0.07055726","0.08220070","0.08285287","0.08883313","0.07272850","0.07584649","0.07479235","0.07129752","0.06832036","0.08098102"
"2034","0.06788747","0.07763833","0.06301767","0.07428995","0.07433961","0.08642214","0.06264114","0.06861932","0.06820427","0.07044613","0.10225678","0.07856105","0.07197861","0.07148228","0.05934424","0.07802140","0.07598904","0.08027779","0.05652952","0.06503269","0.10172542","0.08104128","0.06609825","0.06567179","0.06792976","0.08267719","0.07594852","0.08659812","0.07163657","0.10339097","0.06450668","0.07352465","0.09283194","0.06695939","0.07509097","0.06380610","0.07242140","0.08186026","0.06869829","0.07439611","0.06787077","0.05522644","0.06176819","0.06478831","0.07082833","0.07120663","0.06226666","0.07486748","0.07579686","0.06425619","0.09366653","0.06692733","0.07542633","0.06148752","0.06560091","0.08739590","0.07760245","0.07162770","0.08826890","0.09127867","0.07110646","0.07735422","0.06952344","0.08753982","0.07333431","0.07807211","0.07193356","0.08438037","0.06810152","0.06969759","0.07854999","0.08280982","0.07784667","0.08881424","0.08083437","0.08146375","0.07117281","0.08288374","0.08355722","0.08947667","0.07343079","0.07652909","0.07548338","0.07184412","0.06893332","0.08166085"
"2035","0.06851755","0.07827967","0.06363401","0.07484544","0.07498026","0.08711279","0.06326456","0.06923994","0.06883673","0.07110684","0.10292149","0.07918255","0.07267393","0.07210288","0.05994640","0.07869705","0.07668813","0.08091170","0.05711190","0.06561191","0.10235924","0.08170470","0.06677465","0.06634466","0.06857808","0.08337854","0.07664222","0.08716818","0.07222255","0.10415732","0.06514035","0.07418642","0.09344744","0.06763304","0.07575604","0.06443496","0.07298904","0.08252469","0.06935357","0.07505072","0.06850990","0.05578460","0.06237732","0.06540797","0.07150679","0.07191268","0.06289205","0.07548426","0.07640362","0.06491584","0.09419799","0.06741547","0.07613431","0.06208822","0.06620254","0.08812250","0.07829780","0.07225539","0.08888579","0.09201441","0.07174836","0.07810333","0.07013377","0.08820845","0.07402826","0.07867186","0.07251848","0.08503775","0.06879448","0.07037907","0.07921148","0.08346705","0.07850477","0.08955102","0.08151151","0.08218445","0.07178819","0.08356211","0.08425509","0.09011677","0.07413317","0.07720965","0.07617337","0.07239094","0.06954145","0.08233474"
"2036","0.06914518","0.07891762","0.06424891","0.07539938","0.07562354","0.08780244","0.06388777","0.06986146","0.06947317","0.07175926","0.10358293","0.07979997","0.07336644","0.07271631","0.06055119","0.07937707","0.07738569","0.08154135","0.05769404","0.06619155","0.10299279","0.08237387","0.06745472","0.06702171","0.06922788","0.08407544","0.07733556","0.08773844","0.07281470","0.10492331","0.06577130","0.07484615","0.09406084","0.06830018","0.07641619","0.06506458","0.07355983","0.08318575","0.07001139","0.07569997","0.06915536","0.05634040","0.06298393","0.06603134","0.07218093","0.07261688","0.06351433","0.07610309","0.07700953","0.06557573","0.09472693","0.06790551","0.07683887","0.06268857","0.06680184","0.08885161","0.07899341","0.07288874","0.08949518","0.09274802","0.07239554","0.07885419","0.07073538","0.08887754","0.07472484","0.07926964","0.07309759","0.08568848","0.06948140","0.07105858","0.07986852","0.08412263","0.07915854","0.09028672","0.08218405","0.08290186","0.07239877","0.08424159","0.08495099","0.09075810","0.07483608","0.07788826","0.07686223","0.07293105","0.07014915","0.08300927"
"2037","0.06976809","0.07955061","0.06485930","0.07594723","0.07626378","0.08848576","0.06450573","0.07048157","0.07010003","0.07240505","0.10423388","0.08040884","0.07405098","0.07332702","0.06114869","0.08005152","0.07807430","0.08216363","0.05827392","0.06676976","0.10362121","0.08303541","0.06812484","0.06769672","0.06987519","0.08477196","0.07802571","0.08830564","0.07339668","0.10568188","0.06640387","0.07549859","0.09466367","0.06895614","0.07706826","0.06568940","0.07412319","0.08384183","0.07065919","0.07634423","0.06979533","0.05689692","0.06358586","0.06665275","0.07284920","0.07331325","0.06413315","0.07671176","0.07760976","0.06623136","0.09525136","0.06839437","0.07753905","0.06328505","0.06739486","0.08957406","0.07968744","0.07351853","0.09010053","0.09347787","0.07303695","0.07960229","0.07133205","0.08954256","0.07541568","0.07986280","0.07366795","0.08632922","0.07016688","0.07173429","0.08052172","0.08477385","0.07980839","0.09101767","0.08285523","0.08361513","0.07300180","0.08491358","0.08564150","0.09139098","0.07553387","0.07856095","0.07754497","0.07345675","0.07075300","0.08367807"
"2038","0.07038892","0.08017861","0.06546897","0.07649632","0.07690408","0.08916442","0.06512268","0.07110495","0.07072934","0.07304132","0.10488281","0.08101329","0.07473086","0.07394376","0.06174516","0.08072688","0.07875970","0.08278742","0.05885593","0.06734201","0.10424777","0.08368734","0.06879628","0.06836848","0.07051604","0.08546482","0.07870899","0.08886550","0.07397965","0.10643314","0.06702926","0.07615363","0.09526589","0.06960708","0.07771897","0.06630896","0.07467532","0.08449155","0.07130338","0.07698024","0.07042933","0.05745114","0.06418669","0.06727136","0.07351558","0.07400856","0.06475836","0.07731937","0.07820655","0.06688946","0.09577115","0.06888543","0.07823805","0.06388057","0.06798557","0.09028860","0.08037857","0.07413781","0.09070019","0.09420392","0.07367421","0.08034282","0.07192768","0.09020226","0.07610111","0.08045050","0.07423431","0.08696799","0.07085380","0.07240830","0.08117081","0.08541758","0.08045360","0.09174768","0.08352249","0.08433077","0.07360347","0.08558639","0.08632975","0.09202117","0.07622789","0.07923637","0.07822809","0.07398020","0.07134956","0.08434314"
"2039","0.07101007","0.08080124","0.06608290","0.07704560","0.07754135","0.08984183","0.06574451","0.07172601","0.07136220","0.07367487","0.10552718","0.08162086","0.07540941","0.07455913","0.06234269","0.08140181","0.07944238","0.08341010","0.05943802","0.06791213","0.10487242","0.08433853","0.06947103","0.06904279","0.07115933","0.08615268","0.07939278","0.08942723","0.07456243","0.10718257","0.06765179","0.07681339","0.09587050","0.07025853","0.07836686","0.06692938","0.07522960","0.08513748","0.07194760","0.07761273","0.07106241","0.05800553","0.06478390","0.06788490","0.07417845","0.07470309","0.06538518","0.07792922","0.07879901","0.06754771","0.09628810","0.06938186","0.07893769","0.06447951","0.06857266","0.09099831","0.08106789","0.07475717","0.09129355","0.09492893","0.07431313","0.08108406","0.07251860","0.09086236","0.07678708","0.08103644","0.07480715","0.08760814","0.07153763","0.07307777","0.08181568","0.08606018","0.08109496","0.09247418","0.08418813","0.08504604","0.07420344","0.08625973","0.08701946","0.09265124","0.07692040","0.07990834","0.07891113","0.07450291","0.07194719","0.08500750"
