"","SLA.6.comps"
"Wave_2079",4.26048533505436
"Wave_2080",4.63156811166841
"Wave_2081",5.00436304698114
"Wave_2082",5.38537172988342
"Wave_2083",5.76488694296996
"Wave_2084",6.13738943280673
"Wave_2085",6.52052409327322
"Wave_2086",6.91836975282807
"Wave_2087",7.29268440413408
"Wave_2088",7.6729137701076
"Wave_2089",8.04642606762775
"Wave_2090",8.39894536546702
"Wave_2091",8.77730304769218
"Wave_2092",9.15594091700977
"Wave_2093",9.49613604821613
"Wave_2094",9.83438315699738
"Wave_2095",10.1827716472499
"Wave_2096",10.5176847745587
"Wave_2097",10.8368483049624
"Wave_2098",11.1485466722781
"Wave_2099",11.4507416144024
"Wave_2100",11.7451373318532
"Wave_2101",12.0173380147354
"Wave_2102",12.3052133632718
"Wave_2103",12.6104082655535
"Wave_2104",12.8960896187415
"Wave_2105",13.1804049717868
"Wave_2106",13.453511930179
"Wave_2107",13.6971633242006
"Wave_2108",13.9398290411622
"Wave_2109",14.1740826911025
"Wave_2110",14.3930668543963
"Wave_2111",14.6194459454001
"Wave_2112",14.8424454189146
"Wave_2113",15.0423929036767
"Wave_2114",15.2315969324205
"Wave_2115",15.4103365835777
"Wave_2116",15.5630281508506
"Wave_2117",15.7132527549574
"Wave_2118",15.8516809738018
"Wave_2119",15.9963970199901
"Wave_2120",16.1299050685724
"Wave_2121",16.2658634057701
"Wave_2122",16.4001159089812
"Wave_2123",16.5342283119499
"Wave_2124",16.6604903784179
"Wave_2125",16.7665010257642
"Wave_2126",16.8872395603608
"Wave_2127",17.0020649866928
"Wave_2128",17.10412752443
"Wave_2129",17.2306921699154
"Wave_2130",17.3474936560996
"Wave_2131",17.4438282758672
"Wave_2132",17.5585127886909
"Wave_2133",17.6762127010329
"Wave_2134",17.7874994840213
"Wave_2135",17.8906593098315
"Wave_2136",18.0123994086998
"Wave_2137",18.1373435239793
"Wave_2138",18.2540548034196
"Wave_2139",18.3893956178541
"Wave_2140",18.5170368712921
"Wave_2141",18.6160837706722
"Wave_2142",18.7142319629338
"Wave_2143",18.8202102840399
"Wave_2144",18.9241175416076
"Wave_2145",19.0315354956576
"Wave_2146",19.1319079431031
"Wave_2147",19.2130095076794
"Wave_2148",19.2868151395041
"Wave_2149",19.3539665889148
"Wave_2150",19.4444414035416
"Wave_2151",19.5389785936261
"Wave_2152",19.6248773696148
"Wave_2153",19.7284040972695
"Wave_2154",19.8580554216
"Wave_2155",19.9594999534492
"Wave_2156",20.0416607589153
"Wave_2157",20.1552576111992
"Wave_2158",20.2503809662942
"Wave_2159",20.338037460855
"Wave_2160",20.4430060555862
"Wave_2161",20.5307527784463
"Wave_2162",20.5934928909638
"Wave_2163",20.6460388852946
"Wave_2164",20.6998606110935
"Wave_2165",20.7320725782495
"Wave_2166",20.7465581525503
"Wave_2167",20.7675453317967
"Wave_2168",20.7794231914809
"Wave_2169",20.7723006372043
"Wave_2170",20.7607653182758
"Wave_2171",20.7421443332568
"Wave_2172",20.7264021714976
"Wave_2173",20.7038178194941
"Wave_2174",20.6950311469705
"Wave_2175",20.6818423796816
"Wave_2176",20.6549001312008
"Wave_2177",20.6006866572356
"Wave_2178",20.5275649939437
"Wave_2179",20.4623045991638
"Wave_2180",20.3773059012687
"Wave_2181",20.2842648394611
"Wave_2182",20.188525927608
"Wave_2183",20.0532717742404
"Wave_2184",19.9289566162565
"Wave_2185",19.8107838570333
"Wave_2186",19.6654818830441
"Wave_2187",19.5430113883194
"Wave_2188",19.4084851755306
"Wave_2189",19.2416003693822
"Wave_2190",19.0834040594565
"Wave_2191",18.904329557779
"Wave_2192",18.7099401943375
"Wave_2193",18.5235436375155
"Wave_2194",18.3416718827678
"Wave_2195",18.1590489654323
"Wave_2196",17.9729806616492
"Wave_2197",17.7602102976439
"Wave_2198",17.5382605931369
"Wave_2199",17.3265839163267
"Wave_2200",17.0988696817151
"Wave_2201",16.8877291303651
"Wave_2202",16.6879919359339
"Wave_2203",16.4534691640545
"Wave_2204",16.2133168974129
"Wave_2205",15.9976686395754
"Wave_2206",15.7923756585917
"Wave_2207",15.598791345407
"Wave_2208",15.4308746136172
"Wave_2209",15.2688306981464
"Wave_2210",15.0953903731274
"Wave_2211",14.9142211682746
"Wave_2212",14.7349269306288
"Wave_2213",14.5571091890271
"Wave_2214",14.3747581212874
"Wave_2215",14.1939242635468
"Wave_2216",14.0148948182002
"Wave_2217",13.8418129432678
"Wave_2218",13.6522128653196
"Wave_2219",13.4471062200313
"Wave_2220",13.2653916667681
"Wave_2221",13.09039857827
"Wave_2222",12.9226546312093
"Wave_2223",12.7898019910352
"Wave_2224",12.6610294043473
"Wave_2225",12.5645949121708
"Wave_2226",12.4923606942995
"Wave_2227",12.4218876844948
"Wave_2228",12.3860783772174
"Wave_2229",12.3472198631688
"Wave_2230",12.3242921534528
"Wave_2231",12.3645221456146
"Wave_2232",12.4510568770338
"Wave_2233",12.5456171945877
"Wave_2234",12.6417238601582
"Wave_2235",12.7671471936881
"Wave_2236",12.8888659190047
"Wave_2237",13.0260711957391
"Wave_2238",13.2002062542741
"Wave_2239",13.3653652707933
"Wave_2240",13.5258606653808
"Wave_2241",13.6796429939985
"Wave_2242",13.8292738088627
"Wave_2243",13.9757941687217
"Wave_2244",14.1126120053291
"Wave_2245",14.2533624687104
"Wave_2246",14.3898268285781
"Wave_2247",14.5435955203663
"Wave_2248",14.7103054216556
"Wave_2249",14.8795077108756
"Wave_2250",15.0552383674743
"Wave_2251",15.2460112894607
"Wave_2252",15.4287225704731
"Wave_2253",15.5976113674056
"Wave_2254",15.7899096346072
"Wave_2255",15.9933086870021
"Wave_2256",16.2042482957295
"Wave_2257",16.4368252150419
"Wave_2258",16.6615018245077
"Wave_2259",16.8915461944011
"Wave_2260",17.163363769628
"Wave_2261",17.4239390406975
"Wave_2262",17.6845748446588
"Wave_2263",17.9389454523018
"Wave_2264",18.1537415478511
"Wave_2265",18.385720700513
"Wave_2266",18.6114029629966
"Wave_2267",18.8240116521051
"Wave_2268",19.0212532366215
"Wave_2269",19.1728295367206
"Wave_2270",19.2975843709754
"Wave_2271",19.4125842246555
"Wave_2272",19.4512513371744
"Wave_2273",19.4496726042323
"Wave_2274",19.3884669447641
"Wave_2275",19.2631470639259
"Wave_2276",19.0744237580861
"Wave_2277",18.8393071677671
"Wave_2278",18.5135908664812
"Wave_2279",18.0949963619062
"Wave_2280",17.6249266867287
"Wave_2281",17.0326226139237
"Wave_2282",16.3623751514604
"Wave_2283",15.6847422214346
"Wave_2284",14.985142765359
"Wave_2285",14.2842186969367
"Wave_2286",13.5864030147277
"Wave_2287",12.8594917375551
"Wave_2288",12.1028050440283
"Wave_2289",11.3380969359783
"Wave_2290",10.5992029527149
"Wave_2291",9.91012049281855
"Wave_2292",9.24968623898889
"Wave_2293",8.64002122708159
"Wave_2294",8.09624005962913
"Wave_2295",7.5510780579233
"Wave_2296",6.98868020254929
"Wave_2297",6.48266599868676
"Wave_2298",6.01374354794383
"Wave_2299",5.58236753659318
"Wave_2300",5.18385626725427
"Wave_2301",4.79591594695717
"Wave_2302",4.44361625388237
"Wave_2303",4.13663264847354
"Wave_2304",3.87823669214606
"Wave_2305",3.63168968999134
"Wave_2306",3.42285275138667
"Wave_2307",3.24357146759788
"Wave_2308",3.08016779840957
"Wave_2309",2.92747436069831
"Wave_2310",2.8316535463348
"Wave_2311",2.72400327637607
"Wave_2312",2.59646142896617
"Wave_2313",2.50318953302973
"Wave_2314",2.44777973667208
"Wave_2315",2.38118110835361
"Wave_2316",2.33598573190421
"Wave_2317",2.26320621098929
"Wave_2318",2.19819999018735
"Wave_2319",2.09969406143408
"Wave_2320",1.97055810142168
"Wave_2321",1.83425020351171
"Wave_2322",1.69107609391289
"Wave_2323",1.4998048719868
"Wave_2324",1.28327473335363
"Wave_2325",1.0710935604158
"Wave_2326",0.878125318619364
"Wave_2327",0.64078945678369
"Wave_2328",0.379217020909346
"Wave_2329",0.113942595177498
"Wave_2330",-0.195343551051341
"Wave_2331",-0.499180577310306
"Wave_2332",-0.794260521589908
"Wave_2333",-1.08677056499409
"Wave_2334",-1.37180113907969
"Wave_2335",-1.64300079399599
"Wave_2336",-1.80829833917124
"Wave_2337",-1.95095383429832
"Wave_2338",-2.11520841885622
"Wave_2339",-2.23658638207177
"Wave_2340",-2.40122405155574
"Wave_2341",-2.58609496857235
"Wave_2342",-2.69405119038948
"Wave_2343",-2.80129591075039
"Wave_2344",-2.93031540823007
"Wave_2345",-3.05659339678101
"Wave_2346",-3.24660857719949
"Wave_2347",-3.47774130930491
"Wave_2348",-3.73519813463261
"Wave_2349",-4.01633133316507
"Wave_2350",-4.25652537515188
"Wave_2351",-4.47063827044914
"Wave_2352",-4.69343513059455
"Wave_2353",-4.92467096812761
"Wave_2354",-5.20661828966191
"Wave_2355",-5.53444755185859
"Wave_2356",-5.82874924613713
"Wave_2357",-6.1069825557954
"Wave_2358",-6.4184999302467
"Wave_2359",-6.71574926034904
"Wave_2360",-6.96519697124715
"Wave_2361",-7.18746931391631
"Wave_2362",-7.35413900987592
"Wave_2363",-7.46807019335546
"Wave_2364",-7.63129096049828
"Wave_2365",-7.82868462387998
"Wave_2366",-7.99567418566073
"Wave_2367",-8.1946041780319
"Wave_2368",-8.38611493104222
"Wave_2369",-8.49177675094682
"Wave_2370",-8.58005437478759
"Wave_2371",-8.6103351185045
"Wave_2372",-8.68554777829055
"Wave_2373",-8.76797045930305
"Wave_2374",-8.81734053956413
"Wave_2375",-8.90110106699439
"Wave_2376",-8.88933194194203
"Wave_2377",-8.78778636675522
"Wave_2378",-8.70018046709713
"Wave_2379",-8.56205644449281
"Wave_2380",-8.46508995281123
"Wave_2381",-8.36796337810472
"Wave_2382",-8.253808184005
"Wave_2383",-8.15447166617544
"Wave_2384",-8.04763785807863
"Wave_2385",-7.90658711811544
"Wave_2386",-7.81693672946298
"Wave_2387",-7.76457900773065
"Wave_2388",-7.69397836072694
"Wave_2389",-7.65151125673743
"Wave_2390",-7.57418748145527
"Wave_2391",-7.45110386012532
"Wave_2392",-7.3546129292603
"Wave_2393",-7.25413204150557
"Wave_2394",-7.16835818941757
"Wave_2395",-7.09973993194698
"Wave_2396",-7.05652558852111
"Wave_2397",-7.07789194642494
"Wave_2398",-6.98586954071823
"Wave_2399",-6.83935857271057
"Wave_2400",-6.73097816154154
"Wave_2401",-6.54304608152219
"Wave_2402",-6.41325031807396
"Wave_2403",-6.3961371333018
"Wave_2404",-6.25388539926397
"Wave_2405",-6.04787071247885
"Wave_2406",-5.85405397825673
"Wave_2407",-5.60180459408874
"Wave_2408",-5.39029118715724
"Wave_2409",-5.161553750801
"Wave_2410",-4.98691490603773
"Wave_2411",-4.87845406554588
"Wave_2412",-4.71298953513438
"Wave_2413",-4.57881002228068
"Wave_2414",-4.39994788380485
"Wave_2415",-4.15012267412601
"Wave_2416",-3.91526773419611
"Wave_2417",-3.70538980475769
"Wave_2418",-3.43409403643402
"Wave_2419",-3.07610038626286
"Wave_2420",-2.83084760118809
"Wave_2421",-2.58369293710828
"Wave_2422",-2.39315062740308
"Wave_2423",-2.30890268008826
"Wave_2424",-2.19052971107791
"Wave_2425",-2.08280891614553
"Wave_2426",-1.96505573986651
"Wave_2427",-1.87328950299682
"Wave_2428",-1.73477541159439
"Wave_2429",-1.52103667008257
"Wave_2430",-1.4014001730161
"Wave_2431",-1.33360508533719
"Wave_2432",-1.23601203874203
"Wave_2433",-1.15533117277287
"Wave_2434",-1.12360561333345
"Wave_2435",-1.09733480386678
"Wave_2436",-1.04338643988004
"Wave_2437",-1.01823302956056
"Wave_2438",-1.03541759379045
"Wave_2439",-1.04435580569257
"Wave_2440",-1.01863862126479
"Wave_2441",-1.0518995271083
"Wave_2442",-1.0329878140458
"Wave_2443",-0.964679208590883
"Wave_2444",-1.02611163012577
"Wave_2445",-1.09544644877512
"Wave_2446",-0.959499633926503
"Wave_2447",-0.79626989687601
"Wave_2448",-0.692844117274666
"Wave_2449",-0.579761227562235
"Wave_2450",-0.531746676585694
"Wave_2451",-0.517394934241944
"Wave_2452",-0.469951045571619
"Wave_2453",-0.389588016979639
"Wave_2454",-0.364697134040683
"Wave_2455",-0.329813833181883
"Wave_2456",-0.145390266380131
"Wave_2457",-0.00769324489376527
"Wave_2458",0.0192360726809297
"Wave_2459",0.150003364187192
"Wave_2460",0.384879359365496
"Wave_2461",0.669174628440357
"Wave_2462",1.05257955173023
"Wave_2463",1.34613444562795
"Wave_2464",1.4283856877709
"Wave_2465",1.64220609870187
"Wave_2466",2.02525323824857
"Wave_2467",2.25876770626584
"Wave_2468",2.49961942926818
"Wave_2469",2.63362645911506
"Wave_2470",2.54115972231437
"Wave_2471",2.56920729537858
"Wave_2472",2.5454942758221
"Wave_2473",2.65076747098404
"Wave_2474",2.97758418778544
"Wave_2475",3.09222004993409
"Wave_2476",3.13531136731931
"Wave_2477",3.22645856994307
"Wave_2478",3.19489994345515
"Wave_2479",3.24409714846358
"Wave_2480",3.38327381185586
"Wave_2481",3.53556377685396
"Wave_2482",3.74159379229131
"Wave_2483",3.82835807424208
"Wave_2484",3.89044356971007
"Wave_2485",3.99064229870931
"Wave_2486",3.93732062190672
"Wave_2487",4.05872030775453
"Wave_2488",4.47527221414979
"Wave_2489",4.52420793841247
"Wave_2490",4.43662596725714
"Wave_2491",4.34782689292638
"Wave_2492",3.97911763850737
"Wave_2493",3.89525270418437
"Wave_2494",3.95730156792112
"Wave_2495",3.99396208114596
"Wave_2496",4.12219319693651
"Wave_2497",4.20451726106827
"Wave_2498",4.26507554247117
"Wave_2499",4.40575302459255
"Wave_2500",4.62214630374001
