Ci,Photo,gs,Tleaf,PPFD,Plot,Repeat,Rep,Name,PlotRepeat
201.98982423557868,23.22435227838747,0.5083894424268739,26.568650285931337,1800.12,1023,3,1,B1K-04-03,1023 3
140.34471684928562,14.085057829494227,0.513700167328701,26.57062555337929,1800.12,1023,3,1,B1K-04-03,1023 3
79.48073571872592,4.628983396322139,0.517714515758498,26.540088879201985,1799.79,1023,3,1,B1K-04-03,1023 3
64.78255838447004,2.097112256865023,0.520992011309828,26.50928745907914,1799.79,1023,3,1,B1K-04-03,1023 3
271.7266857941768,30.51581819123978,0.5123942932584968,26.525969662067407,1799.84,1023,3,1,B1K-04-03,1023 3
335.43080339733314,36.60252041108375,0.4706238640795261,26.635187840643088,1800.19,1023,3,1,B1K-04-03,1023 3
475.39455590051676,43.55299521170996,0.40201261726486515,26.756429657605175,1799.85,1023,3,1,B1K-04-03,1023 3
722.6630113097698,47.116554184155405,0.3523650142365377,26.88741201498895,1799.87,1023,3,1,B1K-04-03,1023 3
855.1046227183901,48.7149957064238,0.28483603880822944,27.039751400465054,1799.84,1023,3,1,B1K-04-03,1023 3
999.0574532995197,48.80340849118994,0.2424088928754772,27.17253616928219,1800.21,1023,3,1,B1K-04-03,1023 3
1132.8354796024764,50.416992256939814,0.2117308571771802,27.25801667903689,1799.88,1023,3,1,B1K-04-03,1023 3
1261.7742629596778,51.48730098304679,0.18539523431959876,27.35672917768837,1799.9,1023,3,1,B1K-04-03,1023 3
270.89303070119297,33.5977098713913,0.5840243836001988,25.783130478334087,1800.01,1024,1,1,B1K-08-03,1024 1
202.75082958033394,25.28152947196997,0.5840160752353782,25.776403242412904,1800,1024,1,1,B1K-08-03,1024 1
137.913215110217,16.13975612049749,0.5872396407787747,25.750181345518385,1800.01,1024,1,1,B1K-08-03,1024 1
76.27335698093435,5.962211099059742,0.5883323995376096,25.736608052628814,1799.74,1024,1,1,B1K-08-03,1024 1
60.518183322619905,3.5330081895352006,0.590351605542905,25.73359743736295,1800.01,1024,1,1,B1K-08-03,1024 1
278.0602848612334,31.56587815436592,0.5845444777297415,25.756778760496932,1799.99,1024,1,1,B1K-08-03,1024 1
351.9857540689158,37.39711130405558,0.5700595199510985,25.77661831649381,1800.01,1024,1,1,B1K-08-03,1024 1
525.6798704438563,42.221756850364265,0.5561924649910784,25.81097618571056,1799.99,1024,1,1,B1K-08-03,1024 1
803.9588425292873,44.55681381014726,0.5396004610918577,25.839729689762517,1800.01,1024,1,1,B1K-08-03,1024 1
987.2286682803133,46.13540268460758,0.5231284378813947,25.872752742118124,1799.98,1024,1,1,B1K-08-03,1024 1
1172.5417302755175,47.3933380384051,0.5109324698338644,25.928985256465996,1799.97,1024,1,1,B1K-08-03,1024 1
1360.6473732129634,47.969252810423114,0.5014573045144132,25.96354294845076,1799.97,1024,1,1,B1K-08-03,1024 1
1542.628860440223,50.56075437309698,0.4936232968846717,26.01003785603703,1799.87,1024,1,1,B1K-08-03,1024 1
277.153479308074,34.199508487725026,0.6067409894565129,27.012107998826984,1799.99,1024,2,1,B1K-08-03,1024 2
212.80627251291375,25.077051426977498,0.6369787719552621,26.96216778697898,1799.98,1024,2,1,B1K-08-03,1024 2
144.74228723203217,16.026316755168068,0.6462264426591355,26.95738561647252,1799.99,1024,2,1,B1K-08-03,1024 2
80.59010026424691,5.566698882606456,0.6662012786473993,26.93495312777795,1800.02,1024,2,1,B1K-08-03,1024 2
66.36761026225909,2.2420706128049273,0.6827736435326611,26.876478324864898,1800.06,1024,2,1,B1K-08-03,1024 2
290.1111651144241,33.429010632071176,0.6873401082817846,26.84814220951671,1800.04,1024,2,1,B1K-08-03,1024 2
365.42618535627116,41.23325342296203,0.6977995752631675,26.81715283226364,1800.1,1024,2,1,B1K-08-03,1024 2
541.220545968177,47.48903640163431,0.689577440060963,26.81220747003326,1800.12,1024,2,1,B1K-08-03,1024 2
824.8891875493312,51.03564010181589,0.6978373644319986,26.808427963664865,1800.16,1024,2,1,B1K-08-03,1024 2
1008.6053994102133,55.09755981955005,0.6981110697412275,26.797521472292807,1800.19,1024,2,1,B1K-08-03,1024 2
1197.2728560723315,57.8935366386016,0.7043954881989188,26.783836168814144,1800.23,1024,2,1,B1K-08-03,1024 2
1392.2324009758781,58.117071951819895,0.7067847066462334,26.77255863537328,1800.26,1024,2,1,B1K-08-03,1024 2
1586.1115458978304,58.70218812467823,0.7063700721317862,26.753825407548348,1799.94,1024,2,1,B1K-08-03,1024 2
302.23776382175413,30.298319791891068,0.7143740646557628,26.75274039200633,1800.02,1024,2,1,B1K-08-03,1024 2
230.0512777960741,22.343261763764726,0.24186827944880335,26.827377610227522,1800.07,1024,3,1,B1K-08-03,1024 3
174.30706176124772,16.767705445366648,0.2457867833156042,26.798459892443717,1799.77,1024,3,1,B1K-08-03,1024 3
124.4913054799458,10.511922037332,0.2592399768904289,26.773655826616796,1800.03,1024,3,1,B1K-08-03,1024 3
78.48733243358492,2.9779032499201366,0.27768304454986364,26.75288376135769,1800.01,1024,3,1,B1K-08-03,1024 3
64.43448078911746,1.381307995427275,0.28996424159888823,26.748043058133,1799.94,1024,3,1,B1K-08-03,1024 3
240.35344560609425,24.09028973520935,0.28235092760643576,26.77574985623199,1799.96,1024,3,1,B1K-08-03,1024 3
271.9012058451582,26.763001036272854,0.2128998118877542,26.929596825908533,1799.95,1024,3,1,B1K-08-03,1024 3
372.9136724952757,31.655750185272172,0.17325742523184268,27.040523819085095,1799.94,1024,3,1,B1K-08-03,1024 3
542.1703290407675,38.11055952862996,0.1478851735159039,27.117093059405274,1799.93,1024,3,1,B1K-08-03,1024 3
673.872998477856,39.602270448025195,0.13364402410637458,27.15298608710555,1799.97,1024,3,1,B1K-08-03,1024 3
822.0246049707956,41.57720894584756,0.128052162971927,27.166518649979047,1799.97,1024,3,1,B1K-08-03,1024 3
1015.2260435348738,41.21204412282867,0.12680346406835022,27.17285685576548,1799.89,1024,3,1,B1K-08-03,1024 3
262.2359254775376,26.93775829533573,0.3820800242467286,26.412497398293002,1799.98,1031,1,1,B1K-05-08,1031 1
199.71476013078583,19.805394385214015,0.3871490966014393,26.360516407074737,1799.96,1031,1,1,B1K-05-08,1031 1
136.21092329883348,12.38627672820416,0.38145968771798444,26.39861512552917,1799.93,1031,1,1,B1K-05-08,1031 1
75.09579316502852,4.849161709898199,0.3883000616572549,26.39342804635472,1799.96,1031,1,1,B1K-05-08,1031 1
63.072535215080485,2.2672409246729255,0.40687508053762483,26.385157263850108,1800.22,1031,1,1,B1K-05-08,1031 1
264.6885499901129,27.353398742266528,0.3973624382974716,26.408750190265327,1799.94,1031,1,1,B1K-05-08,1031 1
316.3540497622942,31.721848339098138,0.3299840096420996,26.537843432672613,1799.93,1031,1,1,B1K-05-08,1031 1
441.1256723970649,38.97273830277641,0.28290736854774906,26.631381088928112,1799.91,1031,1,1,B1K-05-08,1031 1
654.087300869518,46.68814157031387,0.25172570628388946,26.708858906276177,1799.89,1031,1,1,B1K-05-08,1031 1
787.005258803391,46.896076160008576,0.2088090435456487,26.787518099249375,1800.13,1031,1,1,B1K-05-08,1031 1
941.3112632666971,47.79558635773183,0.19120987082236504,26.82874573356406,1799.85,1031,1,1,B1K-05-08,1031 1
1089.188898855282,49.15914983401748,0.17604017687743018,26.8632784647016,1799.85,1031,1,1,B1K-05-08,1031 1
241.6227530737146,25.868705387398194,0.3218040744634865,26.564013041535926,1799.88,1031,2,1,B1K-05-08,1031 2
184.81849429343202,18.725553234626368,0.3210399971587888,26.55964211283018,1800.14,1031,2,1,B1K-05-08,1031 2
129.0655764074602,11.64084236573522,0.3259217932597011,26.57102773971685,1799.88,1031,2,1,B1K-05-08,1031 2
73.93783080974877,4.214180874063377,0.3289213666085646,26.590732920330684,1800.16,1031,2,1,B1K-05-08,1031 2
61.20511264574683,2.212040514646153,0.3426975303585872,26.565555505850718,1799.9,1031,2,1,B1K-05-08,1031 2
252.22874045405348,24.626196858965905,0.33108292245298293,26.582681373587143,1799.88,1031,2,1,B1K-05-08,1031 2
293.8183997565365,30.12334816552356,0.28197485894281576,26.684441963388778,1800.15,1031,2,1,B1K-05-08,1031 2
389.41357028940223,36.9542305983756,0.22239486689380408,26.841722478220028,1799.88,1031,2,1,B1K-05-08,1031 2
559.8166778263281,41.95422407124086,0.1741353592713372,26.941340223953397,1799.83,1031,2,1,B1K-05-08,1031 2
607.2353868134,40.19063495407737,0.11981590832804145,27.096360124237005,1799.8,1031,2,1,B1K-05-08,1031 2
808.8135387249218,41.37983806575088,0.10545710942506173,27.142015377650836,1800.06,1031,2,1,B1K-05-08,1031 2
269.735916361298,27.008826982529847,0.4756671313685976,27.118765099525582,1799.74,1032,1,1,B1K-13-20,1032 1
204.02857301629825,20.31698732572883,0.4896714533744785,27.104414970140756,1799.74,1032,1,1,B1K-13-20,1032 1
141.24103913742272,12.523044492359732,0.4993651125294751,27.083208934342718,1799.71,1032,1,1,B1K-13-20,1032 1
79.81808986008818,4.190063389060576,0.5116890205694645,27.077706476712187,1800.06,1032,1,1,B1K-13-20,1032 1
64.26227467462688,2.104761993756699,0.5173089335453541,27.081545414327344,1800.03,1032,1,1,B1K-13-20,1032 1
352.9432254782744,32.20419378837318,0.5178734926970648,27.09017594682267,1800.03,1032,1,1,B1K-13-20,1032 1
524.0701409460419,37.794610845387226,0.5163808682450999,27.082348052840057,1799.69,1032,1,1,B1K-13-20,1032 1
809.6188409894145,39.529755152282036,0.5180604568590401,27.04982201686471,1800.04,1032,1,1,B1K-13-20,1032 1
1002.7891703748815,39.763032381140746,0.5152420274145653,27.05184533585305,1799.97,1032,1,1,B1K-13-20,1032 1
1194.5547317776063,40.511639191015426,0.5160292990768043,27.03973455771568,1800,1032,1,1,B1K-13-20,1032 1
